,name,id,smiles,formula
379,tegretol,DB00564,C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N,C15H12N2O
380,temaril,None,CC(CN1C2=CC=CC=C2CCC3=CC=CC=C31)CN(C)C.Cl,None
381,theo-dur,DB00277,CN1C2=C(C(=O)N(C1=O)C)NC=N2,C7H8N4O2
382,thorazine,DB00477,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,C17H19ClN2S
383,tiazac,DB00343,CC(=O)O[C@@H]1[C@@H](SC2=CC=CC=C2N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC,C22H26N2O4S
384,tilade,DB00716,CCCC1=C2C(=CC3=C1OC(=CC3=O)C(=O)O)C(=O)C=C(N2CC)C(=O)O,C19H17NO7
385,tindal,DB01063,CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCN(CC4)CCO,C23H29N3O2S
386,tofranil,DB00458,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31,C19H24N2
387,topamax,DB00273,CC1(O[C@@H]2CO[C@@]3([C@H]([C@@H]2O1)OC(O3)(C)C)COS(=O)(=O)N)C,C12H21NO8S
388,trecator,DB00609,CCC1=NC=CC(=C1)C(=S)N,C8H10N2S
389,trecator-sc,DB00609,CCC1=NC=CC(=C1)C(=S)N,C8H10N2S
390,trexan,DB00563,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,C20H22N8O5
391,trilafon,DB00850,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO,C21H26ClN3OS
392,trileptal,DB00776,C1C2=CC=CC=C2N(C3=CC=CC=C3C1=O)C(=O)N,C15H12N2O2
393,trilisate,DB01401,C[N+](C)(C)CCO.C1=CC=C(C(=C1)C(=O)O)[O-].C1=CC=C(C(=C1)C(=O)O)[O-].C1=CC=C(C(=C1)C(=O)O)[O-].[Mg+2],C26H29MgNO10
394,tylenol,DB00316,CC(=O)NC1=CC=C(C=C1)O,C8H9NO2
395,univasc,DB00691,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CC3=CC(=C(C=C3C[C@H]2C(=O)O)OC)OC,C27H34N2O7
396,uroxatral,DB00346,CN(CCCNC(=O)C1CCCO1)C2=NC3=CC(=C(C=C3C(=N2)N)OC)OC,C19H27N5O4
397,ultram,DB00193,CN(C)C[C@H]1CCCC[C@@]1(C2=CC(=CC=C2)OC)O,C16H25NO2
398,vaprisol,DB00872,CC1=NC2=C(N1)CCN(C3=CC=CC=C32)C(=O)C4=CC=C(C=C4)NC(=O)C5=CC=CC=C5C6=CC=CC=C6,C32H26N4O2
399,vasotec,DB00584,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)O,C20H28N2O5
400,velcade,DB00188,B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,C19H25BN4O4
401,versed syrup,DB00683,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4F,C18H13ClFN3
402,vesicare,DB01591,C1CN2CCC1[C@H](C2)OC(=O)N3CCC4=CC=CC=C4[C@@H]3C5=CC=CC=C5,C23H26N2O2
403,videx,DB00900,C1C[C@@H](O[C@@H]1CO)N2C=NC3=C2N=CNC3=O,C10H12N4O3
404,vioxx,DB00533,CS(=O)(=O)C1=CC=C(C=C1)C2=C(C(=O)OC2)C3=CC=CC=C3,C17H14O4S
405,viracept,DB00220,CC1=C(C=CC=C1O)C(=O)N[C@@H](CSC2=CC=CC=C2)[C@@H](CN3C[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C)O,C32H45N3O4S
406,vistide,DB00369,C1=CN(C(=O)N=C1N)C[C@@H](CO)OCP(=O)(O)O,C8H14N3O6P
407,vumon,DB00444,COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)O[C@H]6[C@@H]([C@H]([C@H]7[C@H](O6)CO[C@H](O7)C8=CC=CS8)O)O,C32H32O13S
408,valium,DB00829,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,C16H13ClN2O
409,vesprin,DB00508,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)C(F)(F)F,C18H19F3N2S
410,viagra,DB00203,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C,C22H30N6O4S
411,vivactil,DB00344,CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13,C19H21N
412,voltaren,DB00586,C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl,C14H11Cl2NO2
413,wellbutrin,DB01156,CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C,C13H18ClNO
414,welchol,DB00930,None,None
415,winstrol,DB06718,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CC[C@@H]4[C@@]3(CC5=C(C4)NN=C5)C,C21H32N2O
416,xenical,DB01083,CCCCCCCCCCC[C@@H](C[C@H]1[C@@H](C(=O)O1)CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,C29H53NO5
417,xanax,DB00404,CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4,C17H13ClN4
418,xigris,DB00055,None,C1786H2779N509O519S29
419,zadaxin,DB04900,None,C129H215N33O55
420,zanosar,DB00428,CN(C(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1O)CO)O)O)N=O,C8H15N3O7
421,zantac,DB00863,CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C,C13H22N4O3S
422,zavesca,DB00419,CCCCN1C[C@@H]([C@H]([C@@H]([C@H]1CO)O)O)O,C10H21NO4
423,zebeta,DB00612,CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O,C18H31NO4
424,zemuron,DB00728,CC(=O)O[C@H]1[C@H](C[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(C[C@@H]([C@H](C4)O)N5CCOCC5)C)C)[N+]6(CCCC6)CC=C,C32H53N2O4
425,zerit,DB00649,CC1=CN(C(=O)NC1=O)[C@H]2C=C[C@H](O2)CO,C10H12N2O4
426,zetia,DB00973,C1=CC(=CC=C1[C@@H]2[C@H](C(=O)N2C3=CC=C(C=C3)F)CC[C@@H](C4=CC=C(C=C4)F)O)O,C24H21F2NO3
427,ziagen,DB01048,C1CC1NC2=C3C(=NC(=N2)N)N(C=N3)[C@@H]4C[C@@H](C=C4)CO,C14H18N6O
428,zinecard,DB00380,C[C@@H](CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2,C11H16N4O4
429,zolinza,DB02546,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,C14H20N2O3
430,zyvox,DB00601,CC(=O)NC[C@H]1CN(C(=O)O1)C2=CC(=C(C=C2)N3CCOCC3)F,C16H20FN3O4
431,zarontin,DB00593,CCC1(CC(=O)NC1=O)C,C7H11NO2
432,zemplar,DB00910,C[C@H](/C=C/[C@H](C)C(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C3C[C@H](C[C@@H](C3)O)O)C,C27H44O3
433,zofran,DB00904,CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C,C18H19N3O
434,aspirins,DB00945,CC(=O)OC1=CC=CC=C1C(=O)O,C9H8O4
435,clindamycin,DB01190,CCC[C@@H]1C[C@H](N(C1)C)C(=O)NC([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)SC)O)O)O)C(C)Cl,C18H33ClN2O5S
436,depo-subq provera 104,DB00603,C[C@H]1C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C,C24H34O4
437,gelusil,DB06723,[OH-].[OH-].[OH-].[Al+3],AlH3O3
438,mesoridazine,DB00933,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)C,C21H26N2OS2
439,secobarbitone sodium,DB00418,CCCC(C)C1(C(=O)NC(=O)NC1=O)CC=C,C12H18N2O3
