,name,id,smiles,formula
396,oxandrolone,DB00621,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CC[C@@H]4[C@@]3(COC(=O)C4)C,C19H30O3
397,oxytocin,DB00107,None,C43H66N12O12S2
398,pah,DB00345,C1=CC(=CC=C1C(=O)NCC(=O)O)N,C9H10N2O3
399,pgf2alpha,DB01160,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O)O.C(C(CO)(CO)N)O,C24H45NO8
400,phenytoin,DB00252,C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3,C15H12N2O2
401,plendil,DB01023,CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,C18H19Cl2NO4
402,paclitaxel,DB01229,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,C47H51NO14
403,paliperidone,DB01267,CC1=C(C(=O)N2CCCC(C2=N1)O)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,C23H27FN4O3
404,pantoprazole,DB00213,COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC,C16H15F2N3O4S
405,paroxetine,DB00715,C1CNC[C@H]([C@@H]1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,C19H20FNO3
406,pentamidine,DB00738,C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N,C19H24N4O2
407,perhexiline hydrogen maleate,DB00898,CCO,C2H6O
408,phenobarbital,DB01174,CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,C12H12N2O3
409,phenylbutazone,DB00812,CCCCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3,C19H20N2O2
410,phospholine iodide,DB01057,CCOP(=O)(OCC)SCC[N+](C)(C)C,C9H23NO3PS
411,physostigmine,DB00981,C[C@@]12CCN([C@@H]1N(C3=C2C=C(C=C3)OC(=O)NC)C)C,C15H21N3O2
412,pilocarpine,DB01085,CC[C@H]1[C@H](COC1=O)CC2=CN=CN2C,C11H16N2O2
413,pimozide,DB01100,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,C28H29F2N3O
414,pindolol,DB00960,CC(C)NCC(COC1=CC=CC2=C1C=CN2)O,C14H20N2O2
415,piperacillin sodium,DB00319,CCN1CCN(C(=O)C1=O)C(=O)N[C@H](C2=CC=CC=C2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O,C23H27N5O7S
416,plicamycin,DB06810,C[C@@H]1[C@H]([C@@H](C[C@@H](O1)O[C@@H]2C[C@@H](O[C@@H]([C@H]2O)C)OC3=CC4=CC5=C(C(=O)[C@H]([C@@H](C5)[C@@H](C(=O)[C@H]([C@@H](C)O)O)OC)O[C@H]6C[C@H]([C@@H]([C@H](O6)C)O)O[C@H]7C[C@H]([C@H]([C@H](O7)C)O)O[C@H]8C[C@]([C@@H]([C@H](O8)C)O)(C)O)C(=C4C(=C3C)O)O)O)O,C52H76O24
417,potassium,DB14500,[K],K
418,pravastatin,DB00175,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](C[C@H](CC(=O)O)O)O)O,C23H36O7
419,praziquantel,DB01058,C1CCC(CC1)C(=O)N2CC3C4=CC=CC=C4CCN3C(=O)C2,C19H24N2O2
420,prednisolone,DB00860,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C)O,C21H28O5
421,prednisone,DB00635,C[C@]12CC(=O)[C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C,C21H26O5
422,primidone,DB00794,CCC1(C(=O)NCNC1=O)C2=CC=CC=C2,C12H14N2O2
423,probenecid,DB01032,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,C13H19NO4S
424,procainamide,DB01035,CCN(CC)CCNC(=O)C1=CC=C(C=C1)N,C13H21N3O
425,progesterone,DB00396,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,C21H30O2
426,promethazine,DB01069,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C,C17H20N2S
427,propanolol,DB00571,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,C16H21NO2
428,propantheline,DB00782,CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13)C(C)C,C23H30NO3
429,propoxyphene,DB00647,CCC(=O)O[C@](CC1=CC=CC=C1)(C2=CC=CC=C2)[C@H](C)CN(C)C,C22H29NO2
430,propranolol,DB00571,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,C16H21NO2
431,pyrantel,DB11156,CN1CCCN=C1/C=C/C2=CC=CS2,C11H14N2S
432,pyrimethamine,DB00205,CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl,C12H13ClN4
433,quetiapine fumarate,DB01224,C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42,C21H25N3O2S
434,quinidine,DB00908,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,C20H24N2O2
435,quinine,DB00468,COC1=CC2=C(C=CN=C2C=C1)[C@H]([C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,C20H24N2O2
436,r warfarin,DB00682,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,C19H16O4
437,r(+) warfarin,DB00682,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,C19H16O4
438,r- warfarin,DB00682,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,C19H16O4
439,r-warfarin,DB08496,CC(=O)C[C@H](C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,C19H16O4
440,ranitidine,DB00863,CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C,C13H22N4O3S
441,ribavirin,DB00811,C1=NC(=NN1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=O)N,C8H12N4O5
442,riboflavin,DB00140,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](CO)O)O)O,C17H20N4O6
443,rifabutin,DB00615,C[C@H]1/C=C/C=C(\C(=O)N=C2C(=C3C(=C4C2=NC5(N4)CCN(CC5)CC(C)C)C6=C(C(=C3O)C)O[C@@](C6=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)O)/C,C46H62N4O11
444,rifampicin,DB01045,C[C@H]1/C=C/C=C(\C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)/C=N/N5CCN(CC5)C)/C,C43H58N4O12
445,rifampin,DB01045,C[C@H]1/C=C/C=C(\C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)/C=N/N5CCN(CC5)C)/C,C43H58N4O12
446,rimantadine hcl,DB00478,CC(C12CC3CC(C1)CC(C3)C2)N,C12H21N
447,ritonavir,DB00503,CC(C)C1=NC(=CS1)CN(C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC2=CC=CC=C2)C[C@@H]([C@H](CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)O,C37H48N6O5S2
448,rivastigmine,DB00989,CCN(C)C(=O)OC1=CC=CC(=C1)[C@H](C)N(C)C,C14H22N2O2
449,rofecoxib,DB00533,CS(=O)(=O)C1=CC=C(C=C1)C2=C(C(=O)OC2)C3=CC=CC=C3,C17H14O4S
450,ropivacaine,DB00296,CCCN1CCCC[C@H]1C(=O)NC2=C(C=CC=C2C)C,C17H26N2O
451,s warfarin,DB00682,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,C19H16O4
452,s(-) warfarin,DB00682,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,C19H16O4
453,s(-)warfarin,DB00682,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,C19H16O4
454,s- warfarin,DB00682,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,C19H16O4
455,s-ketamine,DB11823,CN[C@@]1(CCCCC1=O)C2=CC=CC=C2Cl,C13H16ClNO
456,s-warfarin,DB14055,CC(=O)C[C@@H](C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,C19H16O4
457,salicylic acid,DB00645,CCCCOC1=CC=C(C=C1)C(=O)CCN2CCCCC2,C18H27NO2
458,smx,DB01015,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,C10H11N3O3S
459,saquinavir,DB01232,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@H]([C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC(=O)N)NC(=O)C4=NC5=CC=CC=C5C=C4)O,C38H50N6O5
460,scopolamine,DB00747,CN1[C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4,C17H21NO4
461,selegiline,DB01037,C[C@H](CC1=CC=CC=C1)N(C)CC#C,C13H17N
462,sertraline,DB01104,CN[C@H]1CC[C@H](C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl,C17H17Cl2N
463,sildenafil,DB00203,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C,C22H30N6O4S
464,sildenafil citrate,DB00203,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C,C22H30N6O4S
465,simvastatin,DB00641,CCC(C)(C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C,C25H38O5
466,sirolimus,DB00877,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)O)C)/C)O)OC)C)C)/C)OC,C51H79NO13
467,sodium iodide,DB09420,[123I-],I
468,sodium pertechnetate tc99m,None,None,None
469,sodium cephalothin,DB00456,CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)CC3=CC=CS3)SC1)C(=O)O,C16H16N2O6S2
470,sodium thiosulfate,DB09499,OS(=O)(=S)O,H2O3S2
471,somatrem,DB09098,None,C995H1537N263O301S8
472,somatropin,DB00052,None,C990H1532N262O300S7
473,soriatane,DB00459,CC1=CC(=C(C(=C1/C=C/C(=C/C=C/C(=C/C(=O)O)/C)/C)C)C)OC,C21H26O3
474,spermine,DB00127,C(CCNCCCN)CNCCCN,C10H26N4
475,stavudine,DB00649,CC1=CN(C(=O)NC1=O)[C@H]2C=C[C@H](O2)CO,C10H12N2O4
476,streptokinase,DB00086,None,C2100H3278N566O669S4
477,streptozocin,DB00428,CN(C(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1O)CO)O)O)N=O,C8H15N3O7
478,sucralfate,DB00364,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)COS(=O)(=O)O[Al])OS(=O)(=O)O[Al])OS(=O)(=O)O[Al])COS(=O)(=O)O[Al])OS(=O)(=O)O[Al])OS(=O)(=O)O[Al])OS(=O)(=O)O[Al])OS(=O)(=O)O[Al].O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.[Al],C12H35Al9O55S8
479,sulfacetamide,DB00634,CC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,C8H10N2O3S
480,sulfamethizole,DB00576,CC1=NN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)N,C9H10N4O2S2
481,sulfamethoxazole,DB01015,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,C10H11N3O3S
482,sulfapyridine,DB00891,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N,C11H11N3O2S
483,sulfoxone,DB01145,C1=CC(=CC=C1NCS(=O)O)S(=O)(=O)C2=CC=C(C=C2)NCS(=O)O,C14H16N2O6S3
484,sulindac,DB00605,CC\1=C(C2=C(/C1=C\C3=CC=C(C=C3)S(=O)C)C=CC(=C2)F)CC(=O)O,C20H17FO3S
485,sumatriptan,DB00669,CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C,C14H21N3O2S
486,sunitinib,DB01268,CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C,C22H27FN4O2
487,t3,DB00279,C1=CC(=C(C=C1OC2=C(C=C(C=C2I)C[C@@H](C(=O)O)N)I)I)O,C15H12I3NO4
488,t4,DB00451,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)C[C@@H](C(=O)O)N,C15H11I4NO4
489,tao,DB13179,C[C@@H]1C[C@@H]([C@H]([C@@H](O1)O[C@H]2[C@H](C[C@@]3(CO3)C(=O)[C@@H]([C@H]([C@H]([C@H](OC(=O)[C@@H]([C@H]([C@@H]2C)O[C@H]4C[C@@H]([C@H]([C@@H](O4)C)OC(=O)C)OC)C)C)C)OC(=O)C)C)C)OC(=O)C)N(C)C,C41H67NO15
490,thc,DB00470,CCCCCC1=CC(=C2[C@@H]3C=C(CC[C@H]3C(OC2=C1)(C)C)C)O,C21H30O2
491,tmp,DB01643,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)O)O,C10H15N2O8P
492,tacrolimus,DB00864,C[C@@H]1C[C@@H]([C@@H]2[C@H](C[C@H]([C@@](O2)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@@H]([C@H](CC(=O)[C@@H](/C=C(/C1)\C)CC=C)O)C)/C(=C/[C@@H]4CC[C@H]([C@@H](C4)OC)O)/C)O)C)OC)OC,C44H69NO12
493,tadalafil,DB00820,CN1CC(=O)N2[C@@H](C1=O)CC3=C([C@H]2C4=CC5=C(C=C4)OCO5)NC6=CC=CC=C36,C22H19N3O4
494,tamoxifen,DB00675,CC/C(=C(\C1=CC=CC=C1)/C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3,C26H29NO
495,telithromycin,DB00976,CC[C@@H]1[C@@]2([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H](C(=O)[C@H](C(=O)O1)C)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)OC)C)C)N(C(=O)O2)CCCCN4C=C(N=C4)C5=CN=CC=C5)C,C43H65N5O10
496,terbinafine,DB00857,CC(C)(C)C#C/C=C/CN(C)CC1=CC=CC2=CC=CC=C21,C21H25N
497,terfenadine,DB00342,CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O,C32H41NO2
498,tetracycline,DB00759,C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,C22H24N2O8
499,thalidomide,DB01041,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O,C13H10N2O4
500,theobromine,DB01412,CN1C=NC2=C1C(=O)NC(=O)N2C,C7H8N4O2
501,theophylline,DB00277,CN1C2=C(C(=O)N(C1=O)C)NC=N2,C7H8N4O2
502,thiabendazole,DB00730,C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3,C10H7N3S
503,thiamine,DB00152,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO,C12H17N4OS
504,thioguanine,DB00352,C1=NC2=C(N1)C(=S)N=C(N2)N,C5H5N5S
505,thioridazine,DB00679,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC,C21H26N2S2
506,thyroxine,DB00451,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)C[C@@H](C(=O)O)N,C15H11I4NO4
507,tiagabine,DB00906,CC1=C(SC=C1)C(=CCCN2CCC[C@H](C2)C(=O)O)C3=C(C=CS3)C,C20H25NO2S2
508,ticagrelor,DB08816,CCCSC1=NC(=C2C(=N1)N(N=N2)[C@@H]3C[C@@H]([C@H]([C@H]3O)O)OCCO)N[C@@H]4C[C@H]4C5=CC(=C(C=C5)F)F,C23H28F2N6O4S
509,ticlopidine,DB00208,C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl,C14H14ClNS
510,tolazamide,DB00839,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2,C14H21N3O3S
511,tolbutamide,DB01124,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C,C12H18N2O3S
512,tramadol,DB00193,CN(C)C[C@H]1CCCC[C@@]1(C2=CC(=CC=C2)OC)O,C16H25NO2
513,triamterene,DB00384,C1=CC=C(C=C1)C2=NC3=C(N=C(N=C3N=C2N)N)N,C12H11N7
514,triazolam,DB00897,CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4Cl,C17H12Cl2N4
515,trilostane,DB01108,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CC[C@]45[C@@]3(CC(=C([C@H]4O5)O)C#N)C,C20H27NO3
516,trimethoprim,DB00440,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,C14H18N4O3
517,triprolidine,DB00427,CC1=CC=C(C=C1)/C(=C\CN2CCCC2)/C3=CC=CC=N3,C19H22N2
518,urinary acidifying,None,None,None
519,valdecoxib,DB00580,CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N,C16H14N2O3S
520,valdecoxib 10 mg,DB00580,CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N,C16H14N2O3S
521,valproate,DB00313,CCCC(CCC)C(=O)O,C8H16O2
522,valproic acid,DB00313,CCCC(CCC)C(=O)O,C8H16O2
523,vardenafil,DB00862,CCCC1=NC(=C2N1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)CC)OCC)C,C23H32N6O4S
524,vecuronium,DB01339,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@@H]([C@]2(C[C@@H]1N4CCCCC4)C)CC[C@]5([C@H]3C[C@@H]([C@@H]5OC(=O)C)[N+]6(CCCCC6)C)C,C34H57N2O4
525,venlafaxine,DB00285,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O,C17H27NO2
526,verapamil,DB00661,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,C27H38N2O4
527,vindesine,DB00309,CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)N)O)O)CC)OC)C(=O)OC)O,C43H55N5O7
528,vitamin b1,DB00152,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO,C12H17N4OS
529,vitamin b2,DB00140,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](CO)O)O)O,C17H20N4O6
530,vitamin b3,DB00627,C1=CC(=CN=C1)C(=O)O,C6H5NO2
531,vitamin d2,DB00153,C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CCC3=C)O)C,C28H44O
532,vitamin d3,DB00169,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CCC3=C)O)C,C27H44O
533,vitamin e,DB00163,CC1=C(C2=C(CC[C@@](O2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=C1O)C)C,C29H50O2
534,warfarin,DB00682,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,C19H16O4
535,zdv,DB00495,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-],C10H13N5O4
536,zalcitabine,DB00943,C1C[C@@H](O[C@@H]1CO)N2C=CC(=NC2=O)N,C9H13N3O3
537,zidovudine,DB00495,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-],C10H13N5O4
538,a-methyldopa,DB00968,C[C@](CC1=CC(=C(C=C1)O)O)(C(=O)O)N,C10H13NO4
539,abatacept,DB01281,None,C3498H5458N922O1090S32
540,acenocoumarol,DB01418,CC(=O)CC(C1=CC=C(C=C1)[N+](=O)[O-])C2=C(C3=CC=CC=C3OC2=O)O,C19H15NO6
541,acetic acid,DB03166,CC(=O)O,C2H4O2
542,acetophenazine,DB01063,CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCN(CC4)CCO,C23H29N3O2S
543,acetyl-l-carnitine,DB08842,CC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,C9H17NO4
544,acetylcholine chloride,DB00121,C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)O)NC(=O)N2,C10H16N2O3S
545,activated charcoal,DB09278,C,C
546,adefovir dipivoxil,DB00718,CC(C)(C)C(=O)OCOP(=O)(COCCN1C=NC2=C(N=CN=C21)N)OCOC(=O)C(C)(C)C,C20H32N5O8P
547,adrenaline,DB00668,CNC[C@@H](C1=CC(=C(C=C1)O)O)O,C9H13NO3
548,albendazole,DB00518,CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,C12H15N3O2S
549,alendronate,DB00630,C(CC(O)(P(=O)(O)O)P(=O)(O)O)CN,C4H13NO7P2
550,alfentanil,DB00802,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCN3C(=O)N(N=N3)CC)COC,C21H32N6O3
551,alfentanyl,DB00802,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCN3C(=O)N(N=N3)CC)COC,C21H32N6O3
552,allopurinol sodium,DB00437,C1=NNC2=C1C(=O)NC=N2,C5H4N4O
553,almotriptan,DB00918,CN(C)CCC1=CNC2=C1C=C(C=C2)CS(=O)(=O)N3CCCC3,C17H25N3O2S
554,alosetron,DB00969,CC1=C(N=CN1)CN2CCC3=C(C2=O)C4=CC=CC=C4N3C,C17H18N4O
555,alpha interferon,DB05258,None,None
556,alpha-lipoic acid,DB00166,C1CSS[C@@H]1CCCCC(=O)O,C8H14O2S2
557,alprostadil,DB00770,CCCCC[C@@H](/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1CCCCCCC(=O)O)O)O,C20H34O5
558,altretamine,DB00488,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,C9H18N6
559,aluminum hydoxide,DB01370,[Al],Al
560,aluminum hydroxide,DB06723,[OH-].[OH-].[OH-].[Al+3],AlH3O3
561,amikacin,DB00479,C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1NC(=O)[C@H](CCN)O)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)N)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CN)O)O)O)N,C22H43N5O13
562,amiloride,DB00594,C1(=C(N=C(C(=N1)Cl)N)N)C(=O)N=C(N)N,C6H8ClN7O
563,aminocaproic acid,DB00513,C(CCC(=O)O)CCN,C6H13NO2
564,aminopyrine,DB01424,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)C,C13H17N3O
565,amitriptyline hcl,DB00321,CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,C20H23N
566,amlodipine,DB00381,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN,C20H25ClN2O5
567,ammonium chloride,DB06767,[NH4+].[Cl-],ClH4N
568,amoxapine,DB00543,C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,C17H16ClN3O
569,amphetamines,DB00182,CC(CC1=CC=CC=C1)N,C9H13N
570,amrinone,DB01427,C1=CN=CC=C1C2=CNC(=O)C(=C2)N,C10H9N3O
571,amyl nitrite,DB01612,CCCCCON=O,C5H11NO2
572,amylase,DB00085,None,None
573,anesthesia,DB00281,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,C14H22N2O
574,anesthetics,DB00281,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,C14H22N2O
575,anileridine,DB00913,CCOC(=O)C1(CCN(CC1)CCC2=CC=C(C=C2)N)C3=CC=CC=C3,C22H28N2O2
576,anisindione,DB01125,COC1=CC=C(C=C1)C2C(=O)C3=CC=CC=C3C2=O,C16H12O3
577,antacids,DB01377,[O-2].[Mg+2],MgO
578,anti-arrhythmic,None,None,None
579,antiarrhythmic,None,None,None
580,anticholinergic,DB00122,C[N+](C)(C)CCO,C5H14NO
581,anticoagulant,DB00173,C1=NC2=NC=NC(=C2N1)N,C5H5N5
582,antidepressants,DB00458,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31,C19H24N2
583,antiretroviral nucleoside analogues,DB00495,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-],C10H13N5O4
584,antithrombin iii,DB11598,None,None
585,apomorphine,DB00714,CN1CCC2=C3[C@H]1CC4=C(C3=CC=C2)C(=C(C=C4)O)O,C17H17NO2
586,arbutamine,DB01102,C1=CC(=CC=C1CCCCNC[C@@H](C2=CC(=C(C=C2)O)O)O)O,C18H23NO4
587,ardeparin,DB00407,None,None
588,asparaginase,DB00023,None,C1377H2208N382O442S17
589,atazanavir,DB01072,CC(C)(C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)[C@H](CN(CC2=CC=C(C=C2)C3=CC=CC=N3)NC(=O)[C@H](C(C)(C)C)NC(=O)OC)O)NC(=O)OC,C38H52N6O7
590,atenolol,DB00335,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,C14H22N2O3
591,atovaquone,DB01117,C1CC(CCC1C2=CC=C(C=C2)Cl)C3=C(C4=CC=CC=C4C(=O)C3=O)O,C22H19ClO3
592,atropine sulfate,DB00572,CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3,C17H23NO3
